,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
3017,6.924646,10.032079,6.963088,4.822449,6.080992,4.5588136,6.2678304,6.4561977,4.542304,3.770906,3.239273,3.82201,4.3587236,4.338588,4.5118923,4.7355566,4.5376725,5.9176917,5.1625323,4.8236256,5.8660154,5.405674,4.096175,5.852814,5.704926,4.8006754,5.7707653,6.2851863,4.9897385,5.5259295,4.36622,4.842864,5.4575562,4.512758,3.4218953,7.13759,4.8967004,5.596714,5.1068788,6.622218,5.777475,3.01077,5.777386,4.501313,4.468714,4.5773096,4.4608493,4.7651024,5.1363726,4.700935,5.3186803,5.2702293,5.04857,4.5669746,6.182115,5.0985613,6.590074,5.8728757,4.8848553,5.2897296
3018,1.2361575,5.337294,5.2358875,4.5077095,5.9400477,2.8467035,5.6685543,6.8592076,4.53155,3.786441,4.8430037,3.5696027,4.210581,4.6554446,4.3896275,5.0976195,4.255242,6.4958835,5.2798095,4.802046,5.7821083,5.375233,4.1926417,5.447316,5.8538547,4.820269,5.6178308,6.213265,4.759641,5.170178,3.3157403,4.2728605,5.7430377,4.1093783,3.1495867,7.381582,4.340297,5.9455776,5.2243075,6.438531,5.9436326,3.4578438,5.632592,4.2071424,3.8457136,5.1236944,3.8469033,4.6693187,4.9660015,4.64722,5.361534,5.610533,4.656293,4.852751,5.839878,4.5027986,6.8482537,6.047052,5.16867,5.2809577
3019,4.2190933,4.566621,6.538805,4.8593526,4.159464,4.7574987,5.131602,6.9920344,4.494435,4.2911725,3.420721,3.1321027,4.4199805,4.3438473,4.3601584,4.766643,4.425597,6.3628283,5.186621,4.470444,5.5231166,5.0396056,4.099621,5.3636813,5.7319307,4.840966,5.588339,6.29401,4.7888136,5.105686,4.1363106,4.882925,5.2678866,4.0015483,3.157998,7.3043766,4.4138584,5.5521708,5.53936,6.310212,5.7793274,3.3035316,5.8499207,4.2838955,4.1085167,4.9008527,4.110706,4.6255946,4.54627,4.3425775,4.994835,5.39089,4.4095573,5.197588,5.8598547,4.7552557,6.494023,5.6776233,5.0909114,5.178113
3020,6.8549485,9.429155,7.164023,4.7261953,5.563334,4.902973,6.1278777,6.540555,4.558965,3.9339926,3.1686025,3.6226583,4.3319516,4.273378,4.4663815,4.6833553,4.529426,5.9669843,5.160169,4.7538834,5.7856464,5.323778,4.0891466,5.725642,5.725387,4.810565,5.730591,6.3483057,4.934947,5.451477,4.406717,4.8604927,5.3918166,4.3891883,3.350966,7.182732,4.8256035,5.5530005,5.2366924,6.6051006,5.7256055,3.034587,5.823979,4.4820695,4.404921,4.6136146,4.4452653,4.755282,5.0110064,4.578092,5.232374,5.260021,4.9486265,4.724188,6.145825,5.04481,6.5592346,5.7916603,4.924878,5.260561
3021,0.7282608,8.539836,7.716873,6.531006,8.708923,1.0503249,6.0753574,6.801685,4.6065197,3.3494873,4.3239965,4.2269993,4.7947636,4.9733143,4.500999,5.4332056,4.4773726,6.3683352,5.0903654,4.499297,5.7881126,5.3681297,4.0627594,5.8968844,5.4302673,4.533472,5.6691294,5.665581,5.240003,5.545147,3.6715112,4.829979,5.638494,4.7596755,3.7040334,6.886389,4.6049533,5.683732,4.758358,6.1753573,6.280056,3.350248,5.524396,4.3371983,4.399971,4.8377852,3.843319,4.673834,5.0850687,5.006792,5.4443936,5.6726065,4.6486297,4.2118273,5.8943615,5.0210886,6.6448665,6.1349864,4.839458,5.1974416
3022,5.8518405,10.0177555,5.392671,3.9194715,0.85791934,8.396729,4.3606005,8.070651,4.413058,3.7288227,2.290351,3.323911,4.5754895,3.6312993,4.3729954,3.7817771,3.4244294,4.881349,5.0875616,5.048508,6.1841264,4.909995,3.972536,5.7122974,6.0028167,4.265288,5.5049086,6.7179112,4.1536293,5.7209187,4.3554153,4.8030276,5.43293,4.724259,2.9140675,6.924442,5.3036804,5.268677,5.813976,6.654319,6.337401,3.4879212,5.6663747,5.0105286,4.6407633,4.796006,4.2357655,4.133211,5.171505,4.5016813,5.5158625,5.01416,5.370656,5.013181,6.2993917,4.6458282,6.419066,4.7003355,5.8336573,5.7711105
3023,6.532315,6.629121,3.4615297,5.5475955,0.727577,6.1929674,3.142519,7.646184,4.2686505,3.3455527,2.4174955,3.7466674,4.8873153,3.895304,4.422563,4.0036125,3.3401635,4.8997536,5.1387744,5.0440774,6.361529,4.9082947,4.0369253,5.9729037,5.87599,4.2552466,5.6725726,6.383534,4.242457,5.793216,4.1057706,4.881452,5.51801,4.9857583,3.0151746,6.6844597,5.29845,5.3560786,5.4294176,6.3671746,6.7622046,3.7084205,5.5360475,4.9802203,4.762263,4.8229747,4.0225854,3.919552,5.276113,4.9146013,5.6805606,5.0846777,5.2901926,4.632768,6.3141723,4.6836634,6.413919,4.7604866,5.857827,5.9080696
3024,5.064453,10.221406,5.2711167,4.4160266,0.90179986,8.190006,4.1486764,8.117779,4.3916554,3.778402,2.2935362,3.20377,4.5737734,3.6255755,4.4197083,3.7825942,3.3571196,4.9634604,5.0635166,5.050813,6.1616564,4.9574356,3.9271069,5.728905,6.042428,4.3148046,5.4548903,6.7275577,4.1206207,5.7331624,4.3460846,4.8344555,5.4383945,4.5727663,2.9361813,7.0286965,5.3140774,5.234476,5.9060297,6.6955743,6.318933,3.4300084,5.6103816,4.97312,4.5474644,4.8061213,4.250568,4.169084,5.136923,4.368223,5.466944,5.0449576,5.344375,5.0472755,6.276384,4.6387386,6.4292006,4.6808715,5.843383,5.791668
3025,7.6881156,8.093063,4.484947,4.834547,5.282018,4.6458344,5.5010376,6.671299,4.2444715,3.3177624,3.0911405,4.259562,4.6189895,4.411289,4.6600924,4.632292,4.2331634,5.59473,5.2138133,5.0800223,6.2032447,5.4409094,4.1338806,6.253598,5.7187076,4.7783756,5.8946524,6.114223,4.883485,5.6500897,4.1694446,4.8660517,5.5974717,4.854294,3.436764,6.973896,5.130823,5.7039986,4.873018,6.488684,6.1571736,3.1732974,5.5782766,4.585574,4.682171,4.5937915,4.367448,4.499512,5.379055,5.098189,5.5611095,5.247618,5.260895,4.321912,6.248748,5.073244,6.586206,5.8170624,5.062819,5.579509
3026,2.7107387,4.949408,6.655226,4.524115,5.4348993,3.5646036,5.769965,6.6743317,4.5884905,4.1498184,4.3174257,3.3408446,4.168276,4.5697436,4.3373823,5.0622644,4.617489,6.594962,5.266518,4.5951686,5.552893,5.262118,4.1992793,5.31046,5.758599,4.8804307,5.6353445,6.262522,4.8978767,5.048773,3.7367952,4.5068183,5.497959,3.9396002,3.1770554,7.3789177,4.2360406,5.8501143,5.3173895,6.4110856,5.692786,3.3163345,5.852338,4.1811647,3.9171717,4.97785,4.03618,4.7824755,4.748564,4.4983416,5.1578116,5.5023503,4.4857783,5.0594645,5.825259,4.6728797,6.7111816,6.0628614,4.971896,5.078932
3027,5.470637,9.867772,4.3473043,4.5889864,6.409363,3.5890198,6.009903,6.7430835,4.495404,3.3351948,4.059117,4.064681,4.440962,4.4230685,4.4668655,4.7633305,3.971733,5.7100296,5.2146964,5.0498915,6.197322,5.440905,4.1390395,5.9067073,5.838286,4.6729045,5.7925014,6.239246,4.723534,5.646211,3.6714041,4.428203,5.7943635,4.789622,3.2621381,7.0242352,4.966655,5.727854,4.9210773,6.562148,6.2251,3.3812866,5.505103,4.5625615,4.359653,4.8686175,4.0573225,4.492723,5.3932223,5.0053606,5.6302366,5.4192677,5.2244797,4.3017545,6.2252407,4.7358437,6.780962,5.7402387,5.272223,5.6133637
3028,2.9213512,5.1042967,7.1587477,4.6368093,5.02008,4.0556154,5.642234,6.783356,4.577477,4.243665,3.9948082,3.247046,4.19097,4.4972305,4.358192,4.974762,4.6265,6.563685,5.22978,4.5476713,5.499873,5.2164025,4.154459,5.3045745,5.7446046,4.865029,5.5939975,6.292199,4.897158,5.053868,3.9226716,4.647759,5.4068923,3.9010289,3.1988492,7.388,4.2759647,5.762153,5.4338746,6.425155,5.637509,3.2469144,5.8914266,4.2084546,3.9698224,4.9176555,4.123303,4.79582,4.6741776,4.391846,5.0838413,5.4536595,4.463065,5.1483393,5.8168163,4.7412314,6.637136,5.9839354,4.9577155,5.05071
3029,7.176753,9.321096,7.03465,4.7989793,5.1162343,5.0500007,5.8047414,6.6086664,4.511127,3.721871,2.9418209,3.8625996,4.4610314,4.275461,4.4673185,4.6256447,4.5008793,5.7021456,5.1702,4.8142877,5.9188943,5.2730603,4.121776,5.8671713,5.663827,4.6602607,5.7968307,6.271351,4.940689,5.5457864,4.43615,4.896597,5.414873,4.6368523,3.3741622,6.971364,4.935344,5.578792,5.091123,6.531738,5.9324045,3.1375782,5.826111,4.609562,4.620632,4.5615582,4.418901,4.6239777,5.163912,4.8247457,5.397544,5.189668,5.078282,4.5775065,6.2116756,5.098228,6.516623,5.721947,4.978173,5.322308
3030,5.4824586,9.74709,4.095361,4.5605574,6.0021334,3.895167,5.8096523,6.866525,4.444433,3.3041065,3.9498112,4.0531154,4.467994,4.3755546,4.4976945,4.6797814,3.8637204,5.6351423,5.207125,5.096582,6.2404943,5.431459,4.118715,5.9478083,5.8694444,4.6643815,5.7739577,6.2610865,4.6596155,5.6705832,3.6857316,4.4570675,5.795498,4.8048654,3.2436857,7.036243,5.029253,5.70457,4.9823775,6.5744157,6.263018,3.3825462,5.4726562,4.5910144,4.377448,4.8695793,4.071636,4.449115,5.4031415,4.9835696,5.6384554,5.3986397,5.264309,4.3259754,6.23232,4.723333,6.7644315,5.6638384,5.3357043,5.6708326
3031,4.2542653,3.7500193,5.4843993,4.9469805,5.2073207,3.4173775,5.190114,6.819255,4.4365206,3.9046607,3.8870833,3.5789635,4.616481,4.581022,4.3697505,4.980126,4.3729405,6.3002844,5.2330446,4.5259166,5.715784,5.0826974,4.1733503,5.5749373,5.644036,4.8040433,5.7295513,6.04306,4.8720436,5.191516,3.797617,4.7823215,5.4266796,4.3573422,3.2309446,7.090539,4.448529,5.66875,5.1421447,6.125121,6.078697,3.499062,5.708239,4.277742,4.222278,4.9689612,3.886659,4.4839506,4.732204,4.764041,5.1974845,5.492318,4.459649,4.832555,5.8953905,4.7275696,6.560611,5.8081293,5.1016245,5.3008075
3032,3.4380991,5.0173,4.2305255,4.3822966,6.21097,2.7542312,5.7044606,6.653925,4.5187564,3.7717342,4.7420974,3.5909986,4.390322,4.6072655,4.3200226,5.0589023,4.1827087,6.357005,5.30212,4.7394185,5.8517723,5.2655635,4.233384,5.500578,5.8233137,4.880168,5.7416325,6.1705074,4.7287874,5.2086034,3.3406625,4.309156,5.697085,4.288336,3.0931666,7.2533035,4.407759,5.843747,5.06701,6.290905,6.092927,3.5774965,5.5788765,4.2274113,3.9363918,5.1504636,3.7458348,4.5209556,4.9297576,4.7872334,5.343538,5.606855,4.6190677,4.721531,5.9453154,4.468368,6.809206,5.901289,5.2322426,5.4177895
3033,5.520388,9.177057,5.161287,4.5095515,6.291877,3.5056524,6.1252775,6.6011105,4.628862,3.6132927,4.150948,3.817678,4.353057,4.410736,4.3175306,4.839764,4.18802,5.8768563,5.2392735,4.8688273,6.015203,5.3245125,4.190051,5.6369543,5.8046846,4.6720495,5.786713,6.2927394,4.758331,5.4960103,3.6914709,4.370505,5.7066646,4.612688,3.1747925,7.023642,4.73816,5.729372,4.964935,6.504302,6.114734,3.444881,5.650019,4.50543,4.252555,4.921722,3.9925728,4.5374823,5.2262707,4.9158807,5.529199,5.426742,5.024899,4.4701223,6.177206,4.6733274,6.7728095,5.7560935,5.223686,5.462762
3034,3.4376292,5.0238667,5.989794,4.949988,6.5145793,2.6186302,5.8132787,6.550946,4.5740376,3.9420896,4.3756013,3.5728776,4.4528384,4.683801,4.322265,5.1823664,4.530281,6.5163302,5.2536464,4.5096292,5.6436095,5.2061768,4.209426,5.470183,5.652653,4.858544,5.7339444,6.05618,4.9676623,5.1552,3.6583695,4.584304,5.5132046,4.237819,3.2556713,7.183029,4.31404,5.77048,5.0489125,6.210088,5.9526124,3.4460258,5.724917,4.191511,4.0562925,5.003347,3.8642504,4.6448135,4.777891,4.7376966,5.2074294,5.5754128,4.441676,4.7693176,5.882613,4.698965,6.682586,6.0170593,4.981629,5.1949673
3035,5.6473784,10.385233,5.0829306,4.1281548,1.5607361,7.8418493,4.4995503,7.9060106,4.39785,3.6746202,2.507615,3.3816552,4.5487595,3.709249,4.4223723,3.8751373,3.4314818,4.9914947,5.0950465,5.088035,6.203001,5.0197325,3.9691904,5.7733035,6.0213733,4.3565965,5.5237503,6.6804304,4.1914573,5.7338457,4.2687845,4.76581,5.492764,4.701308,2.9627836,6.997054,5.300265,5.310266,5.74379,6.6878414,6.3115153,3.4316785,5.605831,4.9441404,4.5661273,4.802685,4.2427335,4.1926093,5.207302,4.504545,5.514884,5.070307,5.3769717,4.926085,6.29695,4.6541176,6.477126,4.816837,5.779077,5.787779
3036,0.37359822,7.798894,4.9572024,5.644763,7.6539164,1.6744207,5.602899,7.186636,4.457169,3.2431614,4.6727686,4.0491357,4.708849,4.7907395,4.5450497,5.149207,3.7997208,6.2023745,5.1227345,4.7831674,6.0317183,5.3899784,4.0225053,5.8917193,5.719038,4.619071,5.5978684,5.885358,4.8118196,5.566446,3.2914562,4.562863,5.819486,4.691863,3.4319847,7.103553,4.749886,5.6820126,5.0061064,6.2859364,6.40722,3.5008183,5.3033214,4.3463783,4.178816,5.081096,3.7042117,4.4729595,5.1193137,4.8771853,5.4909954,5.7242913,4.793562,4.3244863,5.9116654,4.657786,6.761626,5.8364787,5.263935,5.5463877
3037,4.8061404,3.6151073,6.4275837,5.162818,5.034961,4.0655355,5.164259,6.9653854,4.437034,4.2760396,3.3857985,3.1912894,4.6871386,4.461965,4.398993,4.8841558,4.3747325,6.4585786,5.1397243,4.294019,5.501343,4.971559,4.0505495,5.482526,5.623983,4.9317966,5.627699,6.0871,4.875461,5.1331453,4.156573,5.105422,5.1891236,4.1353645,3.2696805,7.239051,4.454135,5.3994713,5.43307,6.0977154,5.877861,3.3217266,5.731998,4.202449,4.1817913,4.9185333,4.0053396,4.553355,4.384357,4.3923025,4.8653183,5.493775,4.218626,5.07447,5.8309207,4.814255,6.4121103,5.6433616,5.041247,5.250498
3038,1.2430627,9.121174,7.9062934,6.746416,8.804944,1.1305728,6.1166587,6.703108,4.634591,3.3624284,4.102024,4.265216,4.8524823,4.969731,4.479486,5.4444947,4.55664,6.318457,5.0809135,4.433397,5.75798,5.3297706,4.073382,5.91925,5.359933,4.5005326,5.708059,5.626383,5.3268476,5.5683317,3.8200612,4.9256873,5.5734606,4.830315,3.753653,6.792238,4.6153665,5.6440616,4.6867003,6.136991,6.283878,3.3328266,5.5759006,4.372749,4.506755,4.7633877,3.8811057,4.6784034,5.0831122,5.0637546,5.4408226,5.630048,4.638668,4.155638,5.929801,5.1187053,6.592815,6.133578,4.762069,5.1515574
3039,6.5518546,10.954854,5.53472,4.803579,5.1179075,5.294429,5.714403,6.919695,4.4130397,3.4591906,3.0461972,3.9361162,4.48292,4.1789513,4.603242,4.444222,4.0135717,5.50358,5.1286182,5.085665,6.1484585,5.4254336,4.023875,6.0685186,5.841283,4.6682773,5.710436,6.354519,4.720893,5.7457266,4.2598267,4.8132234,5.588786,4.7397923,3.3599896,7.0945435,5.21832,5.5294924,5.220007,6.714062,6.055682,3.0922914,5.5718946,4.6842747,4.5646935,4.6138945,4.4281225,4.562391,5.354371,4.743274,5.500747,5.223275,5.3516107,4.4709654,6.2784657,5.0022326,6.602773,5.5636106,5.2025437,5.583447
3040,7.2618146,9.643182,7.097744,4.643576,5.5295,4.8279,6.099523,6.492785,4.575268,3.794799,3.1561642,3.8015769,4.3652153,4.287165,4.4232507,4.6844974,4.5480466,5.7983174,5.183896,4.7901926,5.8800974,5.298055,4.138773,5.77042,5.6852665,4.705778,5.8031573,6.315155,4.949431,5.503945,4.369703,4.7976155,5.436683,4.5660596,3.3411975,7.020125,4.861611,5.6016088,5.0751233,6.56333,5.855321,3.1321747,5.8506274,4.5643563,4.526086,4.6000905,4.399601,4.67742,5.1371417,4.7900863,5.3708897,5.2240987,5.044059,4.5893273,6.2081947,5.0488796,6.5659246,5.7772794,4.9540133,5.289981
3041,4.4716296,4.03714,6.5203557,4.7558017,5.1483884,3.979356,5.502411,6.733618,4.5085893,4.298665,3.7493155,3.2133589,4.4220223,4.493466,4.356525,4.960724,4.5687876,6.550301,5.212696,4.4083743,5.4900293,5.093819,4.137776,5.375631,5.6805663,4.958567,5.6591115,6.188587,4.9064636,5.054638,4.0276003,4.8450284,5.2919874,3.9994154,3.2129242,7.319601,4.3246255,5.608723,5.373848,6.2379527,5.7314095,3.295912,5.8291306,4.171695,4.0552855,4.92581,4.056024,4.6813383,4.5137873,4.427492,4.9592013,5.4773054,4.310526,5.105125,5.8366756,4.7657423,6.537804,5.857176,4.968926,5.1449494
3042,6.033739,10.391549,6.066499,4.1647015,0.7217456,8.799698,4.4192576,8.11379,4.4308696,3.9817812,2.0179658,3.0914648,4.4612713,3.551026,4.3903847,3.740762,3.5388312,5.0078692,5.069819,4.9945745,6.049776,4.93622,3.9434814,5.6110077,6.032767,4.355475,5.460612,6.8194337,4.167311,5.6509295,4.553683,4.8661275,5.343217,4.4433594,2.9179664,7.0768304,5.2481465,5.231704,5.9722366,6.7501073,6.1412086,3.3326929,5.7462134,4.961845,4.5421023,4.735986,4.3817587,4.2653823,5.060323,4.2778616,5.3840656,4.9768896,5.312716,5.181622,6.276972,4.696034,6.3935633,4.7039742,5.7501345,5.6768417
3043,4.230986,3.5338829,6.110398,5.28262,5.138839,3.8049912,5.0650783,7.0225964,4.456161,4.243514,3.5290408,3.1629782,4.7235045,4.469056,4.366115,4.9033237,4.2700367,6.463044,5.140839,4.2803245,5.514131,4.9421744,4.0522375,5.4485416,5.6421123,4.9037023,5.6099534,6.0793824,4.823628,5.1375766,4.0436234,5.0426373,5.2235737,4.144596,3.2299848,7.233287,4.43004,5.3929067,5.4353657,6.064631,5.9630303,3.403914,5.684119,4.199488,4.130258,4.991067,3.9013245,4.504291,4.3788743,4.393961,4.883464,5.5346847,4.189186,5.0593343,5.822935,4.73309,6.4360056,5.588076,5.115828,5.2891817
3044,3.5361376,3.314429,5.220693,5.3526044,5.646002,3.0610433,5.006806,7.0390224,4.425324,3.9965968,3.8986187,3.3680086,4.8058224,4.5775156,4.372811,4.992471,4.12093,6.4196935,5.1650214,4.36131,5.6464047,4.981011,4.080259,5.542041,5.648841,4.860173,5.6431966,5.981685,4.79335,5.19506,3.7614512,4.9108543,5.3622117,4.3062577,3.2286713,7.163845,4.452982,5.470951,5.28134,6.002863,6.1629934,3.5414321,5.563462,4.2033424,4.125381,5.0821347,3.736465,4.4103336,4.5060954,4.576967,5.021654,5.610589,4.246558,4.882736,5.8309994,4.6440315,6.5090322,5.6186986,5.201215,5.393035
3045,6.775616,9.484386,5.735817,3.8277912,0.91759706,8.41303,4.5220666,7.940691,4.4315825,3.7793596,2.181318,3.3810658,4.546745,3.6532817,4.3436785,3.8260841,3.5808978,4.9190087,5.111031,4.996858,6.134182,4.8896585,4.0147624,5.666267,5.952037,4.2848306,5.559128,6.7055526,4.2342815,5.663644,4.442141,4.8188977,5.38549,4.740986,2.922411,6.883818,5.233921,5.304576,5.7370844,6.623174,6.282315,3.474102,5.7571955,4.993577,4.6799216,4.753169,4.277582,4.1660995,5.1450257,4.5669436,5.4994965,4.9839892,5.3282423,5.0149846,6.302014,4.697039,6.398927,4.7691956,5.7494025,5.694061
3046,4.1608295,4.1678996,5.490495,4.4867883,5.6302176,3.2848637,5.6707587,6.5360317,4.526655,4.040454,4.285749,3.4747877,4.3437533,4.598458,4.314239,5.0734625,4.5613556,6.4884152,5.2989535,4.579417,5.647656,5.195456,4.246999,5.4159446,5.715979,4.9167204,5.7545485,6.1648555,4.896149,5.0775523,3.6895232,4.5338726,5.495781,4.1309524,3.1574562,7.2472124,4.287252,5.8273177,5.123008,6.257311,5.8691497,3.4435177,5.7896543,4.18852,4.018609,5.004256,3.9286427,4.640333,4.7641263,4.7036486,5.1951776,5.5111938,4.466898,4.906768,5.8907847,4.6527925,6.6873264,6.0067987,5.015024,5.197762
3047,2.278778,10.843074,7.0808635,6.361414,4.5607524,5.2060122,4.8919377,7.7273703,4.514431,3.6488395,2.7357247,3.4835572,4.733056,4.116244,4.555042,4.4113164,3.6510527,5.6332283,4.9607344,4.761366,5.89921,5.1761026,3.8297598,5.8498664,5.804018,4.426078,5.3840737,6.3107896,4.601249,5.7524714,4.327435,5.090134,5.431736,4.587545,3.3783016,7.1174035,5.134576,5.2117033,5.6940317,6.5994725,6.203499,3.1753392,5.4937487,4.6998363,4.4584813,4.7416773,4.224385,4.4915214,5.007556,4.295716,5.2862954,5.3254476,5.0209846,4.7479706,6.0815344,4.9271307,6.4561234,5.174295,5.3880053,5.515963
3048,2.199705,11.101839,6.812063,5.579212,3.7130065,5.882838,4.7230477,7.9724483,4.4771433,3.6134121,2.8228874,3.414016,4.732552,4.0102067,4.530785,4.2583485,3.483608,5.4215236,4.9618173,4.8386407,5.999593,5.1132307,3.82416,5.8303604,5.8747544,4.3276186,5.3506565,6.3823485,4.432822,5.7950983,4.223564,5.0026617,5.47725,4.6112285,3.2772195,7.080747,5.2110276,5.20131,5.802342,6.611392,6.320786,3.2862475,5.457328,4.7951283,4.464378,4.797482,4.159287,4.3697653,5.0680976,4.307595,5.376336,5.2878838,5.1142063,4.821055,6.1109276,4.8131905,6.4581766,4.9961476,5.5786986,5.6299415
3049,0.788791,9.485758,6.7581134,6.471696,8.453125,1.4251829,5.869907,7.0151634,4.534328,3.1845284,4.213425,4.262206,4.853421,4.851318,4.565431,5.2411346,4.0760837,6.1289825,5.0530157,4.6451273,5.965264,5.3855453,3.993561,6.027593,5.522558,4.498188,5.640414,5.732715,5.079775,5.695147,3.6479983,4.8432107,5.700455,4.893931,3.6697907,6.888359,4.8314843,5.579643,4.8272085,6.2472167,6.4003253,3.3609135,5.3903203,4.4391217,4.458197,4.853222,3.8500803,4.5567555,5.172088,4.9936624,5.5048656,5.652686,4.821056,4.125502,5.9714828,4.9740033,6.6436386,5.919942,5.020917,5.4035177
3050,2.8560674,10.825721,5.967246,5.8592257,3.4162357,6.0518284,4.566062,7.974395,4.4374914,3.5835798,2.637071,3.4524536,4.712841,3.95714,4.5478525,4.1860366,3.4038806,5.3650455,4.9846177,4.913658,6.0492315,5.141898,3.8393135,5.8625216,5.9194264,4.380049,5.3858924,6.4361796,4.386611,5.7977014,4.2487245,4.979709,5.4910173,4.6441717,3.2368872,7.100446,5.2498374,5.2184167,5.7813973,6.652556,6.3260403,3.2715132,5.449994,4.8041544,4.464664,4.789539,4.2036276,4.3545117,5.1029353,4.330131,5.3896255,5.2562356,5.178427,4.8000803,6.153222,4.797257,6.472362,4.967764,5.611259,5.681183
3051,5.3851056,9.673795,4.3613176,4.441251,5.838278,4.033825,5.868525,6.878492,4.4924726,3.4220397,3.9869032,3.9222064,4.414529,4.339325,4.451239,4.671845,3.8921406,5.6903405,5.206367,5.044017,6.1718063,5.3929205,4.119208,5.8344336,5.8831744,4.6684113,5.744696,6.3154373,4.6402764,5.619442,3.6951904,4.4319882,5.7628736,4.719296,3.1984296,7.072117,4.9623675,5.685996,5.0586457,6.58492,6.200073,3.3905253,5.516387,4.573628,4.315343,4.8954277,4.061124,4.4726477,5.3300395,4.895489,5.584097,5.399913,5.2023077,4.4229655,6.210732,4.6839304,6.762818,5.639389,5.3434176,5.626634
3052,5.0865808,10.366059,4.778683,4.2535152,1.4813627,7.6477427,4.309491,7.9580283,4.375539,3.548123,2.5741851,3.4576147,4.640096,3.737232,4.4397535,3.872374,3.3270783,4.91449,5.081041,5.119511,6.276079,5.0095687,3.95267,5.862611,6.0112953,4.2926702,5.51362,6.6213007,4.1689773,5.803159,4.1908727,4.7805862,5.533158,4.7924666,2.9839423,6.93565,5.3704967,5.292433,5.716594,6.650149,6.429451,3.4916615,5.5334606,4.9830527,4.621732,4.823693,4.1761794,4.1204605,5.2636337,4.567063,5.5751214,5.089948,5.417023,4.84798,6.303604,4.643997,6.4748054,4.7742977,5.837658,5.8535333
3053,4.509428,3.9616425,6.5841737,5.496918,3.9807925,4.679213,4.693142,7.133247,4.4896364,4.35846,3.0150511,3.0303874,4.7073593,4.3031554,4.311968,4.7308455,4.3322415,6.30123,5.127774,4.2440715,5.4540377,4.824145,4.0509596,5.3634405,5.6327767,4.7754054,5.5765367,6.1890435,4.7852902,5.1318135,4.3022943,5.1310005,5.1098585,4.103548,3.1756535,7.16295,4.4397473,5.335004,5.5643835,6.1001825,5.9496603,3.4040074,5.8223305,4.313354,4.2279754,4.9096265,3.9996948,4.481942,4.3567667,4.3220263,4.881183,5.3961105,4.2167363,5.198264,5.854603,4.7861714,6.3456645,5.434235,5.1483994,5.217208
3054,7.153739,10.172743,7.2081394,5.054882,5.363571,5.105367,5.900826,6.630379,4.5044556,3.6977344,2.809478,3.879085,4.476134,4.259114,4.5279927,4.6025605,4.474022,5.6959825,5.1339326,4.8381066,5.921921,5.3319345,4.072554,5.945085,5.6702,4.678662,5.766094,6.2728333,4.9622293,5.609963,4.5275416,4.9732614,5.4074025,4.6426864,3.4427385,7.015143,5.020998,5.52641,5.1319947,6.597229,5.8926573,3.0327172,5.787631,4.619162,4.642501,4.5059924,4.5016227,4.67568,5.1855044,4.7525144,5.372562,5.186099,5.131109,4.545001,6.225905,5.170978,6.506006,5.7226205,4.9408717,5.329667
3055,4.7721586,4.352919,6.352336,4.9426274,5.2242117,3.7692173,5.46263,6.6321063,4.5558887,4.226451,3.7321115,3.2983193,4.476266,4.4951844,4.2875953,4.9836407,4.603166,6.4527445,5.232178,4.3871055,5.520372,5.0422654,4.1843514,5.3680696,5.640549,4.8752904,5.713564,6.162702,4.9263887,5.0841317,4.014762,4.7993984,5.302835,4.1136584,3.1925669,7.187744,4.3132343,5.6246223,5.246277,6.1845374,5.846108,3.394975,5.8557224,4.2267127,4.1253114,4.9261847,3.9907315,4.62219,4.581001,4.56487,5.0432816,5.45426,4.334986,5.0054097,5.8890944,4.760131,6.5379186,5.8277016,4.9858246,5.145085
3056,2.8823128,3.769991,3.5372078,4.898256,5.0572524,3.4081945,4.7553773,7.2917542,4.337768,3.7337697,4.1589513,3.4484289,4.7323346,4.484219,4.4243803,4.8123074,3.7200499,6.184745,5.194954,4.669445,5.898892,5.079309,4.075098,5.6360283,5.8375516,4.81549,5.6066585,6.1072683,4.5324006,5.300085,3.4632201,4.655943,5.57544,4.383214,3.0968742,7.237779,4.614742,5.557847,5.354054,6.146143,6.325183,3.6389105,5.4022603,4.290342,4.045319,5.1958065,3.6687856,4.290246,4.7345476,4.6147456,5.2146254,5.6134434,4.5197573,4.8335285,5.889115,4.445628,6.6325035,5.4938984,5.476227,5.6239223
3057,0.55150956,8.621148,7.077572,6.376178,8.506337,1.192365,5.965951,6.9134517,4.5744476,3.295132,4.399225,4.2039433,4.7826953,4.925809,4.5188384,5.3583956,4.2805285,6.3033605,5.088251,4.5774684,5.860962,5.3808727,4.0426817,5.9141684,5.498339,4.5357184,5.645128,5.7151713,5.1373825,5.576532,3.5842729,4.772199,5.689447,4.7693405,3.6527696,6.9264073,4.6643677,5.6713114,4.814778,6.21315,6.322094,3.3783157,5.460667,4.3571086,4.3640366,4.8862824,3.8160806,4.623642,5.112113,4.9794726,5.4685507,5.6826177,4.7069926,4.2132025,5.9072375,4.9456987,6.671191,6.0528493,4.9469666,5.2904754
